Split	Serial	German Text	English Text	German Gloss	English Gloss	German Gloss Token	English Gloss Token	Class
train	6323	morgen fällt zunächst noch im östlichen mittelgebirgsraum schnee auch im westen und in der mitte meist bewölkt sonst auch mal sonnenschein	tomorrow there will initially be snow in the eastern low mountain range, also in the west and mostly cloudy in the middle, otherwise sometimes also sunshine	MORGEN OST SCHNEE WEST MITTE WOLKE TEIL SONNE	MORNING EAST SNOW WEST MIDDLE CLOUD PART SUN	MORGEN	MORNING	0
train	6323	morgen fällt zunächst noch im östlichen mittelgebirgsraum schnee auch im westen und in der mitte meist bewölkt sonst auch mal sonnenschein				OST	OST	0
train	6323	morgen fällt zunächst noch im östlichen mittelgebirgsraum schnee auch im westen und in der mitte meist bewölkt sonst auch mal sonnenschein				SCHNEE	SNOW	0
train	6323	morgen fällt zunächst noch im östlichen mittelgebirgsraum schnee auch im westen und in der mitte meist bewölkt sonst auch mal sonnenschein				WEST	WEST	0
train	6323	morgen fällt zunächst noch im östlichen mittelgebirgsraum schnee auch im westen und in der mitte meist bewölkt sonst auch mal sonnenschein				MITTE	NOT	0
train	6323	morgen fällt zunächst noch im östlichen mittelgebirgsraum schnee auch im westen und in der mitte meist bewölkt sonst auch mal sonnenschein				WOLKE	CLOUD	3
train	6323	morgen fällt zunächst noch im östlichen mittelgebirgsraum schnee auch im westen und in der mitte meist bewölkt sonst auch mal sonnenschein				TEIL	PART	0
train	6323	morgen fällt zunächst noch im östlichen mittelgebirgsraum schnee auch im westen und in der mitte meist bewölkt sonst auch mal sonnenschein				SONNE	SUN	0
train	6327	heute nacht wieder verbreitet leichter frost am alpenrand bis minus acht grad	tonight again light frost on the edge of the Alps spreads down to minus eight degrees	HEUTE NACHT REGION FROST IX ALPEN MINUS ACHT MAXIMAL	TODAY REGION FROST IX ALPS MINUS EIGHT MAXIMUM	HEUTE	TODAY	0
train	6327	heute nacht wieder verbreitet leichter frost am alpenrand bis minus acht grad				NACHT	NIGHT	0
train	6327	heute nacht wieder verbreitet leichter frost am alpenrand bis minus acht grad				REGION	REGION	0
train	6327	heute nacht wieder verbreitet leichter frost am alpenrand bis minus acht grad				FROST	FROST	0
train	6327	heute nacht wieder verbreitet leichter frost am alpenrand bis minus acht grad				IX	IX	0
train	6327	heute nacht wieder verbreitet leichter frost am alpenrand bis minus acht grad				ALPEN	ALPS	0
train	6327	heute nacht wieder verbreitet leichter frost am alpenrand bis minus acht grad				MINUS	MINUS	0
train	6327	heute nacht wieder verbreitet leichter frost am alpenrand bis minus acht grad				ACHT	EIGHT	0
train	6327	heute nacht wieder verbreitet leichter frost am alpenrand bis minus acht grad				MAXIMAL	MAXIMUM	0
train	6329	am montag recht windig bis einschließlich mittwoch kann im norden noch schnee fallen sonst überwiegend regen aber auch die sonne lässt sich immer wieder blicken	on monday quite windy up to and including wednesday, snow can still fall in the north otherwise mostly rain but also the sun can be seen again and again	MONTAG WIND BIS MITTWOCH ZWISCHEN NORD KOENNEN DOCH SCHNEE REGION REGEN ABER SONNE MAL KOMMEN	MONDAY TO WEDNESDAY BETWEEN THE NORTH, SNOW REGION, RAIN BUT SUNSET MAY COME	MONTAG	MONDAY	0
train	6329	am montag recht windig bis einschließlich mittwoch kann im norden noch schnee fallen sonst überwiegend regen aber auch die sonne lässt sich immer wieder blicken				WIND	WIND	0
train	6329	am montag recht windig bis einschließlich mittwoch kann im norden noch schnee fallen sonst überwiegend regen aber auch die sonne lässt sich immer wieder blicken				BIS	UNTIL	0
train	6329	am montag recht windig bis einschließlich mittwoch kann im norden noch schnee fallen sonst überwiegend regen aber auch die sonne lässt sich immer wieder blicken				MITTWOCH	WEDNESDAY	0
train	6329	am montag recht windig bis einschließlich mittwoch kann im norden noch schnee fallen sonst überwiegend regen aber auch die sonne lässt sich immer wieder blicken				ZWISCHEN	BETWEEN	0
train	6329	am montag recht windig bis einschließlich mittwoch kann im norden noch schnee fallen sonst überwiegend regen aber auch die sonne lässt sich immer wieder blicken				NORD	NORTH	0
train	6329	am montag recht windig bis einschließlich mittwoch kann im norden noch schnee fallen sonst überwiegend regen aber auch die sonne lässt sich immer wieder blicken				KOENNEN	CAN	0
train	6329	am montag recht windig bis einschließlich mittwoch kann im norden noch schnee fallen sonst überwiegend regen aber auch die sonne lässt sich immer wieder blicken				DOCH	BUT	0
train	6329	am montag recht windig bis einschließlich mittwoch kann im norden noch schnee fallen sonst überwiegend regen aber auch die sonne lässt sich immer wieder blicken				SCHNEE	SNOW	0
train	6329	am montag recht windig bis einschließlich mittwoch kann im norden noch schnee fallen sonst überwiegend regen aber auch die sonne lässt sich immer wieder blicken				REGION	REGION	0
train	6329	am montag recht windig bis einschließlich mittwoch kann im norden noch schnee fallen sonst überwiegend regen aber auch die sonne lässt sich immer wieder blicken				REGEN	RAIN	3
train	6329	am montag recht windig bis einschließlich mittwoch kann im norden noch schnee fallen sonst überwiegend regen aber auch die sonne lässt sich immer wieder blicken				ABER	BUT	0
train	6329	am montag recht windig bis einschließlich mittwoch kann im norden noch schnee fallen sonst überwiegend regen aber auch die sonne lässt sich immer wieder blicken				SONNE	SUN	0
train	6329	am montag recht windig bis einschließlich mittwoch kann im norden noch schnee fallen sonst überwiegend regen aber auch die sonne lässt sich immer wieder blicken				MAL	TIMES	0
train	6329	am montag recht windig bis einschließlich mittwoch kann im norden noch schnee fallen sonst überwiegend regen aber auch die sonne lässt sich immer wieder blicken				KOMMEN	COME	0
train	6330	hallo und guten abend	Hello and good evening	HALLO GUT ABEND poss-EUCH	HELLO GUT EVENING poss-YOU	HALLO	HELLO	0
train	6330	hallo und guten abend				GUT	WELL	0
train	6330	hallo und guten abend				ABEND	EVENING	0
train	6330	hallo und guten abend				poss-EUCH	poss-YOU	0
train	6338	und morgen wird es dann also kaum noch regnen oder schneien es gibt aber auch nicht allzu viel sonne im norden	and tomorrow it will hardly rain or snow but there is not too much sun in the north either	MORGEN KAUM REGEN KAUM SCHNEE VIEL SONNE negalp-AUCH	TOMORROW HARDLY RAIN HARDLY SNOW LOTS OF SUN negalp-ALSO	MORGEN	MORNING	0
train	6338	und morgen wird es dann also kaum noch regnen oder schneien es gibt aber auch nicht allzu viel sonne im norden				KAUM	BARELY	0
train	6338	und morgen wird es dann also kaum noch regnen oder schneien es gibt aber auch nicht allzu viel sonne im norden				REGEN	RAIN	0
train	6338	und morgen wird es dann also kaum noch regnen oder schneien es gibt aber auch nicht allzu viel sonne im norden				KAUM	BARELY	0
train	6338	und morgen wird es dann also kaum noch regnen oder schneien es gibt aber auch nicht allzu viel sonne im norden				SCHNEE	SNOW	0
train	6338	und morgen wird es dann also kaum noch regnen oder schneien es gibt aber auch nicht allzu viel sonne im norden				VIEL	MUCH	0
train	6338	und morgen wird es dann also kaum noch regnen oder schneien es gibt aber auch nicht allzu viel sonne im norden				SONNE	SUN	0
train	6338	und morgen wird es dann also kaum noch regnen oder schneien es gibt aber auch nicht allzu viel sonne im norden				negalp-AUCH	negalp-ALSO	0
train	6358	heute nacht allerdings haben wir noch viel regen ja derzeit über den mittelgebirgen	but tonight we still have a lot of rain over the low mountain ranges	HEUTE NACHT NOCH REGEN MITTE BERG	TODAY NIGHT STILL RAIN IN THE MIDDLE OF THE MOUNTAINS	HEUTE	TODAY	0
train	6358	heute nacht allerdings haben wir noch viel regen ja derzeit über den mittelgebirgen				NACHT	NIGHT	0
train	6358	heute nacht allerdings haben wir noch viel regen ja derzeit über den mittelgebirgen				NOCH	STILL	0
train	6358	heute nacht allerdings haben wir noch viel regen ja derzeit über den mittelgebirgen				REGEN	RAIN	3
train	6358	heute nacht allerdings haben wir noch viel regen ja derzeit über den mittelgebirgen				MITTE	NOT	0
train	6358	heute nacht allerdings haben wir noch viel regen ja derzeit über den mittelgebirgen				BERG	MOUNTAIN	0
train	6362	und das sind letztendlich auch schon die tageshöchsttemperaturen also acht grad im westen aber nur zwei grad im osten und süden	and that is ultimately the maximum daily temperature, eight degrees in the west but only two degrees in the east and south	TAG HOCH MOEGLICH ACHT GRAD REGION OST SUED ZWEI GRAD	DAY UP POSSIBLY EIGHT DEGREES EAST SOUTH REGION TWO DEGREES	TAG	TAG	0
train	6362	und das sind letztendlich auch schon die tageshöchsttemperaturen also acht grad im westen aber nur zwei grad im osten und süden				HOCH	HIGH	0
train	6362	und das sind letztendlich auch schon die tageshöchsttemperaturen also acht grad im westen aber nur zwei grad im osten und süden				MOEGLICH	POSSIBLE	0
train	6362	und das sind letztendlich auch schon die tageshöchsttemperaturen also acht grad im westen aber nur zwei grad im osten und süden				ACHT	EIGHT	0
train	6362	und das sind letztendlich auch schon die tageshöchsttemperaturen also acht grad im westen aber nur zwei grad im osten und süden				GRAD	CITY	0
train	6362	und das sind letztendlich auch schon die tageshöchsttemperaturen also acht grad im westen aber nur zwei grad im osten und süden				REGION	REGION	0
train	6362	und das sind letztendlich auch schon die tageshöchsttemperaturen also acht grad im westen aber nur zwei grad im osten und süden				OST	OST	0
train	6362	und das sind letztendlich auch schon die tageshöchsttemperaturen also acht grad im westen aber nur zwei grad im osten und süden				SUED	SUED	0
train	6362	und das sind letztendlich auch schon die tageshöchsttemperaturen also acht grad im westen aber nur zwei grad im osten und süden				ZWEI	TWO	0
train	6362	und das sind letztendlich auch schon die tageshöchsttemperaturen also acht grad im westen aber nur zwei grad im osten und süden				GRAD	CITY	0
train	6364	kräftiger schnee und regen fallen aber an den alpen	heavy snow and rain fall on the alps	ALPEN HAUPTSAECHLICH SCHNEE	ALPS MAINLY SNOW	ALPEN	ALPS	0
train	6364	kräftiger schnee und regen fallen aber an den alpen				HAUPTSAECHLICH	MAINLY	0
train	6364	kräftiger schnee und regen fallen aber an den alpen				SCHNEE	SNOW	3
train	6365	dann gibt es schon fast überall ab sonntag dauerfrost	then there is permafrost almost everywhere from sunday	DANACH AB SONNTAG DAUER FROST	AFTER SUNDAY ON FROST	DANACH	THEREAFTER	0
train	6365	dann gibt es schon fast überall ab sonntag dauerfrost				AB	AWAY	0
train	6365	dann gibt es schon fast überall ab sonntag dauerfrost				SONNTAG	SUNDAY	0
train	6365	dann gibt es schon fast überall ab sonntag dauerfrost				DAUER	DURATION	3
train	6365	dann gibt es schon fast überall ab sonntag dauerfrost				FROST	FROST	0
train	6368	und nun die wettervorhersage für morgen mittwoch den dritten februar	and now the weather forecast for tomorrow wednesday the third february	JETZT WETTER WIE-AUSSEHEN MORGEN MITTWOCH DRITTE FEBRUAR	NOW WEATHER LOOK LIKE TOMORROW WEDNESDAY THIRD FEBRUARY	JETZT	NOW	0
train	6368	und nun die wettervorhersage für morgen mittwoch den dritten februar				WETTER	WEATHER	0
train	6368	und nun die wettervorhersage für morgen mittwoch den dritten februar				WIE-AUSSEHEN	LIKE LOOK	0
train	6368	und nun die wettervorhersage für morgen mittwoch den dritten februar				MORGEN	MORNING	0
train	6368	und nun die wettervorhersage für morgen mittwoch den dritten februar				MITTWOCH	WEDNESDAY	0
train	6368	und nun die wettervorhersage für morgen mittwoch den dritten februar				DRITTE	THIRD	0
train	6368	und nun die wettervorhersage für morgen mittwoch den dritten februar				FEBRUAR	FEBRUARY	0
train	6375	morgen mäßiger im norden frischer bis starker westwind	Tomorrow moderate fresh to strong westerly winds in the north	MORGEN WAHRSCHEINLICH NORD WEHEN STARK WEHEN	MORNING PROBABLY BURN NORTH BREAKING HARD	MORGEN	MORNING	0
train	6375	morgen mäßiger im norden frischer bis starker westwind				WAHRSCHEINLICH	PROBABLY	0
train	6375	morgen mäßiger im norden frischer bis starker westwind				NORD	NORTH	0
train	6375	morgen mäßiger im norden frischer bis starker westwind				WEHEN	Woe	0
train	6375	morgen mäßiger im norden frischer bis starker westwind				STARK	STRONG	0
train	6375	morgen mäßiger im norden frischer bis starker westwind				WEHEN	Woe	0
train	6379	donnerstag und freitag zeigt sich hier und da auch mal die sonne aber meist bleibt es stark bewölkt und gebietsweise fällt etwas schnee oder regen	thursday and friday the sun shows up here and there but mostly it remains very cloudy and in some areas some snow or rain falls	DONNERSTAG FREITAG MAL SONNE DABEI SONST HAUPTSAECHLICH WOLKE IX SCHNEE SCHNEIEN ODER REGEN	THURSDAY FRIDAY ALWAYS SUN OTHERWISE MAINLY CLOUD IX SNOW SNOW OR RAIN	DONNERSTAG	THURSDAY	0
train	6379	donnerstag und freitag zeigt sich hier und da auch mal die sonne aber meist bleibt es stark bewölkt und gebietsweise fällt etwas schnee oder regen				FREITAG	FRIDAY	0
train	6379	donnerstag und freitag zeigt sich hier und da auch mal die sonne aber meist bleibt es stark bewölkt und gebietsweise fällt etwas schnee oder regen				MAL	TIMES	0
train	6379	donnerstag und freitag zeigt sich hier und da auch mal die sonne aber meist bleibt es stark bewölkt und gebietsweise fällt etwas schnee oder regen				SONNE	SUN	0
train	6379	donnerstag und freitag zeigt sich hier und da auch mal die sonne aber meist bleibt es stark bewölkt und gebietsweise fällt etwas schnee oder regen				DABEI	INCLUDED	0
train	6379	donnerstag und freitag zeigt sich hier und da auch mal die sonne aber meist bleibt es stark bewölkt und gebietsweise fällt etwas schnee oder regen				SONST	OTHERWISE	0
train	6379	donnerstag und freitag zeigt sich hier und da auch mal die sonne aber meist bleibt es stark bewölkt und gebietsweise fällt etwas schnee oder regen				HAUPTSAECHLICH	MAINLY	0
train	6379	donnerstag und freitag zeigt sich hier und da auch mal die sonne aber meist bleibt es stark bewölkt und gebietsweise fällt etwas schnee oder regen				WOLKE	CLOUD	0
train	6379	donnerstag und freitag zeigt sich hier und da auch mal die sonne aber meist bleibt es stark bewölkt und gebietsweise fällt etwas schnee oder regen				IX	IX	0
train	6379	donnerstag und freitag zeigt sich hier und da auch mal die sonne aber meist bleibt es stark bewölkt und gebietsweise fällt etwas schnee oder regen				SCHNEE	SNOW	0
train	6379	donnerstag und freitag zeigt sich hier und da auch mal die sonne aber meist bleibt es stark bewölkt und gebietsweise fällt etwas schnee oder regen				SCHNEIEN	SNOW	0
train	6379	donnerstag und freitag zeigt sich hier und da auch mal die sonne aber meist bleibt es stark bewölkt und gebietsweise fällt etwas schnee oder regen				ODER	OR	0
train	6379	donnerstag und freitag zeigt sich hier und da auch mal die sonne aber meist bleibt es stark bewölkt und gebietsweise fällt etwas schnee oder regen				REGEN	RAIN	0
train	6382	allerdings kann es bodenfrost geben bei klarem himmel und dann wird es natürlich auch dort glatt	However, there can be ground frost when the sky is clear and then of course it becomes slippery there too	KOENNEN BODEN FROST IX STERN HABEN2 AUCH GLATT	CAN HAVE GROUND FROST IX STAR2 EVEN SMOOTH	KOENNEN	CAN	0
train	6382	allerdings kann es bodenfrost geben bei klarem himmel und dann wird es natürlich auch dort glatt				BODEN	FLOOR	0
train	6382	allerdings kann es bodenfrost geben bei klarem himmel und dann wird es natürlich auch dort glatt				FROST	FROST	0
train	6382	allerdings kann es bodenfrost geben bei klarem himmel und dann wird es natürlich auch dort glatt				IX	IX	0
train	6382	allerdings kann es bodenfrost geben bei klarem himmel und dann wird es natürlich auch dort glatt				STERN	STERN	0
train	6382	allerdings kann es bodenfrost geben bei klarem himmel und dann wird es natürlich auch dort glatt				HABEN2	HAVE 2	0
